row_index,Variant_ID,Label,is_master_shared,validation_fold
2647,VAR_003670,1,True,-1
2648,VAR_004586,0,False,4
2649,VAR_003762,1,False,0
2650,VAR_002476,1,False,3
2651,VAR_000239,1,False,4
2652,VAR_001193,0,False,3
2653,VAR_000913,1,False,4
2654,VAR_005299,0,False,3
2655,VAR_003945,0,False,4
2656,VAR_000310,1,False,1
2657,VAR_004729,1,False,3
2658,VAR_002919,1,False,4
2659,VAR_005001,1,False,2
2660,VAR_004552,1,True,-1
2661,VAR_000150,1,False,3
2662,VAR_002044,1,False,0
2663,VAR_004312,1,False,4
2664,VAR_005568,1,False,4
2665,VAR_006287,0,False,3
2666,VAR_002653,1,True,-1
2667,VAR_005766,1,False,3
2668,VAR_006321,0,False,1
2669,VAR_004287,1,False,0
2670,VAR_000858,1,False,1
2671,VAR_002415,0,False,2
2672,VAR_004065,1,False,0
2673,VAR_001787,0,False,4
2674,VAR_004408,1,False,0
2675,VAR_006342,1,False,1
2676,VAR_004833,1,False,2
2677,VAR_000145,0,False,0
2678,VAR_004398,1,True,-1
2679,VAR_003849,0,False,1
2680,VAR_006244,0,False,1
2681,VAR_000579,1,False,3
2682,VAR_003405,1,False,3
2683,VAR_000793,1,False,4
2684,VAR_001822,1,True,-1
2685,VAR_001376,0,False,0
2686,VAR_003409,1,False,3
2687,VAR_003714,0,False,3
2688,VAR_000290,1,False,4
2689,VAR_002409,1,False,3
2690,VAR_004857,0,False,3
2691,VAR_002573,0,False,4
2692,VAR_005627,0,False,0
2693,VAR_005132,1,False,3
2694,VAR_002026,1,False,4
2695,VAR_002711,1,True,-1
2696,VAR_002942,1,True,-1
2697,VAR_006040,1,False,4
2698,VAR_000044,1,False,2
2699,VAR_001625,1,False,3
2700,VAR_003374,1,False,2
2701,VAR_005507,0,False,3
2702,VAR_001679,0,False,1
2703,VAR_003406,1,False,4
2704,VAR_005963,1,False,3
2705,VAR_005688,0,False,0
2706,VAR_002444,1,False,3
2707,VAR_003271,1,False,3
2708,VAR_005057,1,False,4
2709,VAR_000287,0,False,0
2710,VAR_001024,1,True,-1
2711,VAR_004846,1,False,1
2712,VAR_006313,0,False,4
2713,VAR_005470,1,False,2
2714,VAR_003941,1,False,4
2715,VAR_006043,1,False,4
2716,VAR_004814,1,False,3
2717,VAR_000366,1,False,0
2718,VAR_002558,1,True,-1
2719,VAR_004578,0,False,0
2720,VAR_005703,1,False,3
2721,VAR_001458,1,False,3
2722,VAR_002644,1,False,1
2723,VAR_003391,1,False,3
2724,VAR_005172,0,False,3
2725,VAR_002766,1,True,-1
2726,VAR_004732,1,True,-1
2727,VAR_003277,0,False,4
2728,VAR_005527,1,False,2
2729,VAR_003169,1,True,-1
2730,VAR_006518,1,False,1
2731,VAR_002912,0,False,4
2732,VAR_003779,1,False,4
2733,VAR_002086,1,False,3
2734,VAR_006128,0,False,4
2735,VAR_004827,1,False,3
2736,VAR_003296,1,False,3
2737,VAR_002740,1,True,-1
2738,VAR_005486,0,False,2
2739,VAR_004364,0,False,0
2740,VAR_002892,1,True,-1
2741,VAR_003395,1,False,2
2742,VAR_004427,1,True,-1
2743,VAR_003573,0,False,3
2744,VAR_006541,1,False,3
2745,VAR_005706,1,False,3
2746,VAR_004440,1,True,-1
2747,VAR_000764,1,False,3
2748,VAR_004910,1,False,4
2749,VAR_004415,1,True,-1
2750,VAR_002075,1,False,4
2751,VAR_006516,1,False,4
2752,VAR_001821,1,True,-1
2753,VAR_004346,1,True,-1
2754,VAR_002365,1,False,1
2755,VAR_003742,1,False,1
2756,VAR_002326,1,False,2
2757,VAR_000050,0,False,0
2758,VAR_005618,0,False,1
2759,VAR_001525,1,False,4
2760,VAR_005244,1,False,3
2761,VAR_002506,1,False,1
2762,VAR_006160,0,False,4
2763,VAR_004009,1,False,1
2764,VAR_000565,1,False,1
2765,VAR_002443,1,False,4
2766,VAR_001864,1,False,2
2767,VAR_005514,1,False,2
2768,VAR_004505,0,False,1
2769,VAR_003847,0,False,0
2770,VAR_005499,1,False,4
2771,VAR_002858,1,True,-1
2772,VAR_000447,1,False,2
2773,VAR_003134,0,False,4
2774,VAR_005577,1,False,1
2775,VAR_000553,0,False,3
2776,VAR_000180,0,False,2
2777,VAR_000051,0,False,4
2778,VAR_000416,1,False,2
2779,VAR_006107,1,False,1
2780,VAR_004066,1,False,2
2781,VAR_003231,0,False,2
2782,VAR_000455,1,False,3
2783,VAR_004506,1,False,1
2784,VAR_005226,1,False,0
2785,VAR_003049,0,False,1
2786,VAR_001248,0,True,-1
2787,VAR_004430,1,False,3
2788,VAR_005463,1,False,1
2789,VAR_000642,1,True,-1
2790,VAR_004464,1,False,4
2791,VAR_002967,1,False,0
2792,VAR_004030,0,False,2
2793,VAR_006494,1,False,2
2794,VAR_000979,1,True,-1
2795,VAR_000503,1,False,2
2796,VAR_004580,1,True,-1
2797,VAR_001172,1,False,4
2798,VAR_000965,1,True,-1
2799,VAR_002639,1,True,-1
2800,VAR_004411,1,True,-1
2801,VAR_001895,0,False,0
2802,VAR_005803,1,False,2
2803,VAR_001961,0,True,-1
2804,VAR_001089,1,True,-1
2805,VAR_000796,0,False,1
2806,VAR_006534,1,False,4
2807,VAR_005068,1,False,2
2808,VAR_004597,0,False,2
2809,VAR_004845,1,False,3
2810,VAR_000441,0,False,1
2811,VAR_005613,1,False,2
2812,VAR_005439,1,False,3
2813,VAR_000596,1,True,-1
2814,VAR_003895,0,False,1
2815,VAR_005201,1,False,1
2816,VAR_000622,1,False,4
2817,VAR_000687,1,True,-1
2818,VAR_005709,1,False,1
2819,VAR_006119,0,False,3
2820,VAR_003794,1,False,4
2821,VAR_003635,0,False,1
2822,VAR_003660,1,True,-1
2823,VAR_005815,1,False,4
2824,VAR_005726,0,False,0
2825,VAR_003290,1,False,0
2826,VAR_000329,1,False,0
2827,VAR_005842,1,False,3
2828,VAR_004492,0,False,3
2829,VAR_004315,1,False,0
2830,VAR_001761,1,False,3
2831,VAR_004802,1,False,2
2832,VAR_003212,0,True,-1
2833,VAR_000280,1,False,3
2834,VAR_005841,1,False,4
2835,VAR_003666,1,True,-1
2836,VAR_003828,0,False,2
2837,VAR_000209,1,False,3
2838,VAR_000961,1,False,0
2839,VAR_004920,1,False,4
2840,VAR_001036,1,True,-1
2841,VAR_005003,1,False,1
2842,VAR_006332,0,False,1
2843,VAR_002710,1,True,-1
2844,VAR_001455,0,False,2
2845,VAR_003537,1,False,1
2846,VAR_006308,1,False,1
2847,VAR_005431,1,False,2
2848,VAR_005389,1,False,2
2849,VAR_001992,0,False,2
2850,VAR_000785,0,False,2
2851,VAR_001704,1,False,0
2852,VAR_005636,1,False,2
2853,VAR_002542,1,False,2
2854,VAR_004239,1,False,1
2855,VAR_005395,0,False,0
2856,VAR_004282,1,False,1
2857,VAR_005335,1,False,2
2858,VAR_001874,1,True,-1
2859,VAR_003850,1,False,0
2860,VAR_003760,1,False,0
2861,VAR_003001,0,False,4
2862,VAR_006575,0,False,3
2863,VAR_002909,1,True,-1
2864,VAR_004966,1,False,1
2865,VAR_002988,1,False,3
2866,VAR_000074,0,False,0
2867,VAR_002989,1,True,-1
2868,VAR_005788,1,False,2
2869,VAR_005564,1,False,3
2870,VAR_002678,0,False,4
2871,VAR_002873,1,True,-1
2872,VAR_004041,1,False,0
2873,VAR_003512,0,False,4
2874,VAR_004390,1,True,-1
2875,VAR_001766,1,False,3
2876,VAR_003985,1,False,3
2877,VAR_004564,1,True,-1
2878,VAR_004453,0,False,2
2879,VAR_004093,0,False,0
2880,VAR_000973,1,True,-1
2881,VAR_000359,1,False,0
2882,VAR_001887,1,True,-1
2883,VAR_004799,0,False,0
2884,VAR_005281,1,False,1
2885,VAR_005294,0,False,4
2886,VAR_000835,1,False,3
2887,VAR_001522,0,False,1
2888,VAR_005871,1,False,4
2889,VAR_001473,1,False,1
2890,VAR_006499,1,False,3
2891,VAR_006173,0,False,0
2892,VAR_004545,1,True,-1
2893,VAR_005397,1,False,4
2894,VAR_006501,1,False,1
2895,VAR_005845,0,False,4
2896,VAR_001589,1,False,0
2897,VAR_001802,1,False,4
2898,VAR_000948,1,True,-1
2899,VAR_005231,0,False,4
2900,VAR_000215,1,False,4
2901,VAR_003972,0,False,3
2902,VAR_002752,1,True,-1
2903,VAR_003955,1,False,1
2904,VAR_001546,1,False,1
2905,VAR_004883,0,False,3
2906,VAR_003987,1,False,0
2907,VAR_005693,1,False,1
2908,VAR_000360,1,False,2
2909,VAR_002029,0,False,3
2910,VAR_002078,1,False,2
2911,VAR_003758,1,False,2
2912,VAR_004148,0,False,2
2913,VAR_002849,0,False,2
2914,VAR_003294,1,False,3
2915,VAR_000397,0,False,3
2916,VAR_002780,1,True,-1
2917,VAR_001136,1,False,3
2918,VAR_005336,1,False,0
2919,VAR_001903,0,False,0
2920,VAR_005071,1,False,4
2921,VAR_000396,1,False,3
2922,VAR_000727,1,False,0
2923,VAR_000634,1,True,-1
2924,VAR_002384,1,False,1
2925,VAR_005424,0,False,2
2926,VAR_002007,1,False,3
2927,VAR_005116,1,False,2
2928,VAR_004820,1,False,2
2929,VAR_004058,1,False,3
2930,VAR_004374,1,True,-1
